species,red_list_url
Xenohyla eugenioi,https://www.iucnredlist.org/species/29431/172198654
Ameerega planipaleae,https://www.iucnredlist.org/species/29432/2790184
Boophis lichenoides,https://www.iucnredlist.org/species/29433/84159559
Loxodontomys pikumche,https://www.iucnredlist.org/species/29434/22367655
Amolops cremnobatus,https://www.iucnredlist.org/species/29435/88161090
Liolaemus etheridgei,https://www.iucnredlist.org/species/29437/48671483
Liolaemus melanogaster,https://www.iucnredlist.org/species/29438/48671505
Liolaemus thomasi,https://www.iucnredlist.org/species/29440/48671532
Brachyurophis morrisi,https://www.iucnredlist.org/species/29441/102705934
Physalaemus maximus,https://www.iucnredlist.org/species/29442/172198778
Liolaemus ramirezae,https://www.iucnredlist.org/species/29443/61317682
Liolaemus pagaburoi,https://www.iucnredlist.org/species/29444/56065752
Ctenotus rimacolus,https://www.iucnredlist.org/species/29448/101743600
Emoia kitcheneri,https://www.iucnredlist.org/species/29449/123633121
Platymantis pygmaeus,https://www.iucnredlist.org/species/29450/58475699
Platymantis naomii,https://www.iucnredlist.org/species/29451/58475838
Phasmasaurus maruia,https://www.iucnredlist.org/species/29454/123260408
Gymnophthalmus vanzoi,https://www.iucnredlist.org/species/29455/159254068
Tarentola albertschwartzi,https://www.iucnredlist.org/species/29456/217760942
Geophis damiani,https://www.iucnredlist.org/species/29457/176392574
Crunomys suncoides,https://www.iucnredlist.org/species/29458/115168894
Soricomys musseri,https://www.iucnredlist.org/species/29459/22449892
Eliurus grandidieri,https://www.iucnredlist.org/species/29460/22238512
Voalavo gymnocaudus,https://www.iucnredlist.org/species/29461/115169008
Microgale monticola,https://www.iucnredlist.org/species/29462/97200712
Proechimys echinothrix,https://www.iucnredlist.org/species/29463/22207611
Proechimys kulinae,https://www.iucnredlist.org/species/29464/22207750
Proechimys pattoni,https://www.iucnredlist.org/species/29465/22208196
Proechimys gardneri,https://www.iucnredlist.org/species/29466/22208352
Anolis wermuthi,https://www.iucnredlist.org/species/29468/2790357
Eleutherodactylus tonyi,https://www.iucnredlist.org/species/29470/50201546
Eleutherodactylus casparii,https://www.iucnredlist.org/species/29471/62803927
Eleutherodactylus goini,https://www.iucnredlist.org/species/29472/62804055
Pteralopex taki,https://www.iucnredlist.org/species/29473/22066155
Tupinambis quadrilineatus,https://www.iucnredlist.org/species/29474/135333625
Amphisbaena anaemariae,https://www.iucnredlist.org/species/29475/159252499
Amphisbaena crisae,https://www.iucnredlist.org/species/29476/159252525
Potamites juruazensis,https://www.iucnredlist.org/species/29478/68002298
Abronia frosti,https://www.iucnredlist.org/species/29479/175757318
Chapinophis xanthocheilus,https://www.iucnredlist.org/species/29481/2790420
Iranolacerta zagrosica,https://www.iucnredlist.org/species/29482/9500769
Acanthodactylus nilsoni,https://www.iucnredlist.org/species/29483/9500861
Myotis yanbarensis,https://www.iucnredlist.org/species/29484/209551473
Murina ryukyuana,https://www.iucnredlist.org/species/29485/22066512
Brachycephalus hermogenesi,https://www.iucnredlist.org/species/29487/172198884
Plethodon ainsworthi,https://www.iucnredlist.org/species/29488/197853547
Apostolepis quirogai,https://www.iucnredlist.org/species/29490/61317738
Pelophryne albotaeniata,https://www.iucnredlist.org/species/29588/58475919
Platymantis isarog,https://www.iucnredlist.org/species/29591/58476084
Rhinocypha latimacula,https://www.iucnredlist.org/species/29599/138267615
Pseudagrion camerunense,https://www.iucnredlist.org/species/29602/9503434
Cyclura stejnegeri,https://www.iucnredlist.org/species/29605/2790768
Histiotus humboldti,https://www.iucnredlist.org/species/29606/22046003
Lasiurus atratus,https://www.iucnredlist.org/species/29607/22046087
Rhabdotakra canestrinii,https://www.iucnredlist.org/species/29617/9505088
Pseudomulleria dalyi,https://www.iucnredlist.org/species/29618/9505342
Mazama americana,https://www.iucnredlist.org/species/29619/22154827
Mazama gouazoubira,https://www.iucnredlist.org/species/29620/22154584
Mazama nana,https://www.iucnredlist.org/species/29621/22154379
Mazama pandora,https://www.iucnredlist.org/species/29622/22154219
Erinaceus europaeus,https://www.iucnredlist.org/species/29650/2791303
Crocidura leucodon,https://www.iucnredlist.org/species/29651/197500630
Crocidura russula,https://www.iucnredlist.org/species/29652/197503499
Crocidura gueldenstaedtii,https://www.iucnredlist.org/species/29653/221737608
Crocidura serezkyensis,https://www.iucnredlist.org/species/29654/22296786
Crocidura sicula,https://www.iucnredlist.org/species/29655/2791535
Neomys anomalus,https://www.iucnredlist.org/species/29657/197521634
Neomys fodiens,https://www.iucnredlist.org/species/29658/115170106
Neomys teres,https://www.iucnredlist.org/species/29659/22282493
Sorex alpinus,https://www.iucnredlist.org/species/29660/114024313
Sorex araneus,https://www.iucnredlist.org/species/29661/115170489
Sorex caecutiens,https://www.iucnredlist.org/species/29662/22314809
Sorex coronatus,https://www.iucnredlist.org/species/29663/2792030
Sorex granarius,https://www.iucnredlist.org/species/29664/2792173
Sorex isodon,https://www.iucnredlist.org/species/29665/115170884
Sorex minutissimus,https://www.iucnredlist.org/species/29666/115171049
Sorex minutus,https://www.iucnredlist.org/species/29667/115171222
Sorex raddei,https://www.iucnredlist.org/species/29668/22316267
Sorex volnuchini,https://www.iucnredlist.org/species/29670/22315976
Martes foina,https://www.iucnredlist.org/species/29672/45202514
Meles meles,https://www.iucnredlist.org/species/29673/45203002
Mustela erminea,https://www.iucnredlist.org/species/29674/45203335
Mustela eversmanii,https://www.iucnredlist.org/species/29679/45203762
Vormela peregusna,https://www.iucnredlist.org/species/29680/45203971
Ovibos moschatus,https://www.iucnredlist.org/species/29684/22149286
Ablepharus kitaibelii,https://www.iucnredlist.org/species/29691/115767606
Rousettus aegyptiacus,https://www.iucnredlist.org/species/29730/22043105
Rangifer tarandus,https://www.iucnredlist.org/species/29742/22167140
Damaliscus pygargus,https://www.iucnredlist.org/species/30208/50197331
Picea omorika,https://www.iucnredlist.org/species/30313/84039544
Prunus ramburii,https://www.iucnredlist.org/species/30314/9533223
Rhamnus intermedia,https://www.iucnredlist.org/species/30315/103368450
Rhamnus persicifolia,https://www.iucnredlist.org/species/30316/83023834
Salix tarraconensis,https://www.iucnredlist.org/species/30317/135274895
Tetraclinis articulata,https://www.iucnredlist.org/species/30318/9534227
Zelkova abelicea,https://www.iucnredlist.org/species/30319/17701987
Arbutus canariensis,https://www.iucnredlist.org/species/30322/81768520
Arbutus pavarii,https://www.iucnredlist.org/species/30323/199350094
Juniperus brevifolia,https://www.iucnredlist.org/species/30326/136559787
Juniperus cedrus,https://www.iucnredlist.org/species/30327/101032366
Ocotea foetens,https://www.iucnredlist.org/species/30328/81868200
Persea indica,https://www.iucnredlist.org/species/30329/102153566
Picconia azorica,https://www.iucnredlist.org/species/30330/2792714
Picconia excelsa,https://www.iucnredlist.org/species/30331/81868260
Rhamnus crenulata,https://www.iucnredlist.org/species/30332/103368551
Rhamnus glandulosa,https://www.iucnredlist.org/species/30333/83023609
Rhamnus integrifolia,https://www.iucnredlist.org/species/30334/103368507
Sideroxylon mirmulans,https://www.iucnredlist.org/species/30336/2792815
Sorbus aucuparia subsp. maderensis,https://www.iucnredlist.org/species/30337/103201926
Visnea mocanera,https://www.iucnredlist.org/species/30338/102000773
Senegalia montis-usti,https://www.iucnredlist.org/species/30339/146813442
Atalaya capensis,https://www.iucnredlist.org/species/30341/208457249
Bauhinia bowkeri,https://www.iucnredlist.org/species/30342/210908575
Cassipourea flanaganii,https://www.iucnredlist.org/species/30343/210906816
Cassipourea swaziensis,https://www.iucnredlist.org/species/30344/146813652
Erythrophysa transvaalensis,https://www.iucnredlist.org/species/30345/146813718
Euphorbia sekukuniensis,https://www.iucnredlist.org/species/30346/210906736
Faurea macnaughtonii,https://www.iucnredlist.org/species/30348/185563158
Leucadendron argenteum,https://www.iucnredlist.org/species/30350/185568120
Leucadendron discolor,https://www.iucnredlist.org/species/30351/185550862
Protea comptonii,https://www.iucnredlist.org/species/30355/185557216
Protea lanceolata,https://www.iucnredlist.org/species/30356/185560557
Pseudosalacia streyi,https://www.iucnredlist.org/species/30357/210907225
Raphia australis,https://www.iucnredlist.org/species/30359/85955288
Rhynchocalyx lawsonioides,https://www.iucnredlist.org/species/30360/210907388
Sterculia alexandri,https://www.iucnredlist.org/species/30362/210908069
Vitellariopsis dispar,https://www.iucnredlist.org/species/30363/201784982
Roystonea dunlapiana,https://www.iucnredlist.org/species/30367/59233055
Asimina tetramera,https://www.iucnredlist.org/species/30379/152335178
Dirachma socotrana,https://www.iucnredlist.org/species/30381/9543198
Euphorbia wakefieldii,https://www.iucnredlist.org/species/30383/2793183
Cordeauxia edulis,https://www.iucnredlist.org/species/30386/223070243
Gigasiphon macrosiphon,https://www.iucnredlist.org/species/30387/2793199
Adansonia grandidieri,https://www.iucnredlist.org/species/30388/64007143
Adansonia suarezensis,https://www.iucnredlist.org/species/30389/145519699
Sophora fernandeziana,https://www.iucnredlist.org/species/30390/242313239
Sophora masafuerana,https://www.iucnredlist.org/species/30391/242310178
Dracaena draco,https://www.iucnredlist.org/species/30394/119836316
Lebronnecia kokioides,https://www.iucnredlist.org/species/30398/236673017
Dorstenia gigas,https://www.iucnredlist.org/species/30399/162543735
Jubaeopsis caffra,https://www.iucnredlist.org/species/30400/210907988
Medemia argun,https://www.iucnredlist.org/species/30401/2793256
Livistona carinensis,https://www.iucnredlist.org/species/30402/95306943
Punica protopunica,https://www.iucnredlist.org/species/30404/9544416
Vepris glandulosa,https://www.iucnredlist.org/species/30405/117646754
Camellia crapnelliana,https://www.iucnredlist.org/species/30407/2793315
Freziera forerorum,https://www.iucnredlist.org/species/30409/175954348
Lannea transulta,https://www.iucnredlist.org/species/30411/9546018
Searsia thyrsiflora,https://www.iucnredlist.org/species/30412/127867145
Boswellia ameero,https://www.iucnredlist.org/species/30414/9546504
Boswellia elongata,https://www.iucnredlist.org/species/30415/9546667
Boswellia socotrana,https://www.iucnredlist.org/species/30416/9546843
Commiphora planifrons,https://www.iucnredlist.org/species/30417/9547043
Commiphora socotrana,https://www.iucnredlist.org/species/30418/9547217
Croton socotranus,https://www.iucnredlist.org/species/30421/9547642
Croton sulcifructus,https://www.iucnredlist.org/species/30422/9547814
Euphorbia obcordata,https://www.iucnredlist.org/species/30423/9547987
Jatropha unicostata,https://www.iucnredlist.org/species/30424/9548151
Vachellia pennivenia,https://www.iucnredlist.org/species/30425/9548309
Dracaena cinnabari,https://www.iucnredlist.org/species/30428/9548491
Acridocarpus socotranus,https://www.iucnredlist.org/species/30429/9548879
Dirichletia virgata,https://www.iucnredlist.org/species/30430/9549658
Grewia turbinata,https://www.iucnredlist.org/species/30433/9549820
Clerodendrum galeatum,https://www.iucnredlist.org/species/30434/9549915
Clerodendrum leucophloeum,https://www.iucnredlist.org/species/30435/9550012
Alluaudia procera,https://www.iucnredlist.org/species/30436/124141236
Serianthes nelsonii,https://www.iucnredlist.org/species/30437/98715973
Microberlinia bisulcata,https://www.iucnredlist.org/species/30441/67802206
Dendroseris macrophylla,https://www.iucnredlist.org/species/30458/241414718
Myrceugenia schulzei,https://www.iucnredlist.org/species/30462/135374714
Coprosma pyrifolia,https://www.iucnredlist.org/species/30463/241385542
Coprosma oliveri,https://www.iucnredlist.org/species/30464/241380440
Fagara externa,https://www.iucnredlist.org/species/30465/242688705
Zanthoxylum mayu,https://www.iucnredlist.org/species/30466/135369461
Rhaphithamnus venustus,https://www.iucnredlist.org/species/30467/242286884
Drimys confertifolia,https://www.iucnredlist.org/species/30468/241414905
Polyscias marchionensis,https://www.iucnredlist.org/species/30469/236667546
Glochidion marchionicum,https://www.iucnredlist.org/species/30470/236674582
Cyrtandra feaniana,https://www.iucnredlist.org/species/30471/236673252
Hernandia nukuhivensis,https://www.iucnredlist.org/species/30472/236664022
Alphitonia marquesensis,https://www.iucnredlist.org/species/30473/236662830
Ixora marquesensis,https://www.iucnredlist.org/species/30474/236695925
Psychotria adamsonii,https://www.iucnredlist.org/species/30475/236673639
Abies nebrodensis,https://www.iucnredlist.org/species/30478/91164876
Pennantia baylisiana,https://www.iucnredlist.org/species/30481/62768931
Campnosperma seychellarum,https://www.iucnredlist.org/species/30498/9548966
Polyscias sechellarum var. sechellarum,https://www.iucnredlist.org/species/30499/9549355
Colea seychellarum,https://www.iucnredlist.org/species/30500/9552712
Dillenia ferruginea,https://www.iucnredlist.org/species/30501/9553056
Erythroxylum sechellarum,https://www.iucnredlist.org/species/30502/9553385
Excoecaria benthamiana,https://www.iucnredlist.org/species/30503/9553759
Syzygium wrightii,https://www.iucnredlist.org/species/30505/9554187
Grisollea thomassetii,https://www.iucnredlist.org/species/30506/9554528
Pandanus balfourii,https://www.iucnredlist.org/species/30507/9554877
Martellidendron hornei,https://www.iucnredlist.org/species/30508/9555288
Pandanus multispicatus,https://www.iucnredlist.org/species/30509/9555579
Pandanus sechellarum,https://www.iucnredlist.org/species/30510/9556002
Craterispermum microdon,https://www.iucnredlist.org/species/30511/183108770
Ixora pudica,https://www.iucnredlist.org/species/30512/9556674
Rothmannia annae,https://www.iucnredlist.org/species/30513/9557015
Mimusops sechellarum,https://www.iucnredlist.org/species/30514/9557368
Soulamea terminalioides,https://www.iucnredlist.org/species/30515/9557720
Drypetes riseleyi,https://www.iucnredlist.org/species/30516/9558008
Memecylon elaeagni,https://www.iucnredlist.org/species/30518/9558532
Northia seychellana,https://www.iucnredlist.org/species/30519/220072797
Diospyros boutoniana,https://www.iucnredlist.org/species/30522/2793682
Diospyros chrysophyllos,https://www.iucnredlist.org/species/30523/2793732
Eucalyptus morrisbyi,https://www.iucnredlist.org/species/30533/133031902
Agathis atropurpurea,https://www.iucnredlist.org/species/30535/150287134
